game,trial_index,horizon,ground_truth,model_predicted_char,nll,top2
78,8,6,I,I,0.00408935546875,"[('I', 0.99609375), ('H', 0.00408935546875)]"
78,9,6,I,I,0.0380859375,"[('I', 0.9609375), ('H', 0.03759765625)]"
78,10,6,I,I,0.0024871826171875,"[('I', 0.99609375), ('H', 0.002471923828125)]"
79,5,1,I,I,0.10009765625,"[('I', 0.90625), ('H', 0.09619140625)]"
80,5,1,I,I,0.142578125,"[('I', 0.8671875), ('H', 0.1328125)]"
81,5,1,I,I,0.0233154296875,"[('I', 0.9765625), ('H', 0.023193359375)]"
82,5,1,I,I,0.000812530517578125,"[('I', 1.0), ('H', 0.000804901123046875)]"
83,5,1,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
84,5,6,H,H,0.126953125,"[('H', 0.87890625), ('I', 0.11962890625)]"
84,6,6,H,H,0.126953125,"[('H', 0.87890625), ('I', 0.11962890625)]"
84,7,6,H,H,0.02978515625,"[('H', 0.96875), ('I', 0.029296875)]"
84,8,6,H,H,0.007598876953125,"[('H', 0.9921875), ('I', 0.00762939453125)]"
84,9,6,H,H,0.004638671875,"[('H', 0.99609375), ('I', 0.004638671875)]"
84,10,6,H,H,0.002838134765625,"[('H', 0.99609375), ('I', 0.0028076171875)]"
85,5,6,H,H,0.2255859375,"[('H', 0.796875), ('I', 0.201171875)]"
85,6,6,H,H,0.03369140625,"[('H', 0.96875), ('I', 0.033203125)]"
85,7,6,H,H,0.06982421875,"[('H', 0.93359375), ('I', 0.06787109375)]"
85,8,6,H,H,0.00360107421875,"[('H', 0.99609375), ('I', 0.00360107421875)]"
85,9,6,H,H,0.00408935546875,"[('H', 0.99609375), ('I', 0.00408935546875)]"
85,10,6,H,H,0.201171875,"[('H', 0.81640625), ('I', 0.181640625)]"
86,5,1,H,H,0.00360107421875,"[('H', 0.99609375), ('I', 0.00360107421875)]"
87,5,6,H,H,0.00408935546875,"[('H', 0.99609375), ('I', 0.00408935546875)]"
87,6,6,H,H,0.0011749267578125,"[('H', 1.0), ('I', 0.00116729736328125)]"
87,7,6,H,H,0.0019378662109375,"[('H', 1.0), ('I', 0.00193023681640625)]"
87,8,6,H,H,0.002471923828125,"[('H', 0.99609375), ('I', 0.002471923828125)]"
87,9,6,H,H,0.0011749267578125,"[('H', 1.0), ('I', 0.00116729736328125)]"
87,10,6,H,H,0.02978515625,"[('H', 0.96875), ('I', 0.029296875)]"
88,5,6,H,H,0.11279296875,"[('H', 0.89453125), ('I', 0.10693359375)]"
88,6,6,I,I,1.9140625,"[('H', 0.8515625), ('I', 0.1474609375)]"
88,7,6,H,H,0.7578125,"[('I', 0.53125), ('H', 0.46875)]"
88,8,6,H,H,0.474609375,"[('H', 0.62109375), ('I', 0.37890625)]"
88,9,6,I,I,1.703125,"[('H', 0.81640625), ('I', 0.181640625)]"
88,10,6,I,I,0.06982421875,"[('I', 0.93359375), ('H', 0.06787109375)]"
89,5,6,H,H,0.00762939453125,"[('H', 0.9921875), ('I', 0.00762939453125)]"
89,6,6,H,H,0.00408935546875,"[('H', 0.99609375), ('I', 0.00408935546875)]"
89,7,6,H,H,0.0380859375,"[('H', 0.9609375), ('I', 0.03759765625)]"
89,8,6,I,I,1.8046875,"[('H', 0.8359375), ('I', 0.1640625)]"
89,9,6,H,H,3.171875,"[('I', 0.95703125), ('H', 0.0419921875)]"
89,10,6,H,H,0.0888671875,"[('H', 0.9140625), ('I', 0.08447265625)]"
90,5,6,H,H,0.2255859375,"[('H', 0.796875), ('I', 0.201171875)]"
90,6,6,H,H,0.0028076171875,"[('H', 0.99609375), ('I', 0.0028076171875)]"
90,7,6,H,H,0.002197265625,"[('H', 0.99609375), ('I', 0.0021820068359375)]"
90,8,6,H,H,0.16015625,"[('H', 0.8515625), ('I', 0.1474609375)]"
90,9,6,H,H,0.0028228759765625,"[('H', 0.99609375), ('I', 0.0028076171875)]"
90,10,6,H,H,0.054931640625,"[('H', 0.9453125), ('I', 0.052978515625)]"
91,5,6,H,H,0.5234375,"[('H', 0.59375), ('I', 0.40625)]"
91,6,6,H,H,0.002197265625,"[('H', 0.99609375), ('I', 0.0021820068359375)]"
91,7,6,H,H,0.048583984375,"[('H', 0.953125), ('I', 0.047607421875)]"
91,8,6,H,H,0.00193023681640625,"[('H', 1.0), ('I', 0.00193023681640625)]"
91,9,6,H,H,0.00408935546875,"[('H', 0.99609375), ('I', 0.00408935546875)]"
91,10,6,H,H,0.0263671875,"[('H', 0.97265625), ('I', 0.02587890625)]"
92,5,6,H,H,0.048583984375,"[('H', 0.953125), ('I', 0.047607421875)]"
92,6,6,H,H,0.126953125,"[('H', 0.87890625), ('I', 0.11962890625)]"
92,7,6,H,H,0.126953125,"[('H', 0.87890625), ('I', 0.11962890625)]"
92,8,6,H,H,0.10009765625,"[('H', 0.90625), ('I', 0.09619140625)]"
92,9,6,H,H,0.03369140625,"[('H', 0.96875), ('I', 0.033203125)]"
92,10,6,H,H,0.126953125,"[('H', 0.87890625), ('I', 0.11962890625)]"
93,5,6,I,I,0.1796875,"[('I', 0.8359375), ('H', 0.1640625)]"
93,6,6,H,H,1.703125,"[('I', 0.81640625), ('H', 0.181640625)]"
93,7,6,I,I,0.8984375,"[('H', 0.59375), ('I', 0.40625)]"
93,8,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
93,9,6,I,I,0.16015625,"[('I', 0.8515625), ('H', 0.1474609375)]"
93,10,6,I,I,0.04296875,"[('I', 0.95703125), ('H', 0.0419921875)]"
94,5,1,I,I,0.000385284423828125,"[('I', 1.0), ('H', 0.0003795623779296875)]"
95,5,1,H,H,0.0205078125,"[('H', 0.98046875), ('I', 0.0203857421875)]"
96,5,1,I,I,1.140625,"[('H', 0.6796875), ('I', 0.3203125)]"
97,5,1,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
98,5,6,H,H,0.142578125,"[('H', 0.8671875), ('I', 0.1328125)]"
98,6,6,I,I,3.53125,"[('H', 0.96875), ('I', 0.029296875)]"
98,7,6,H,H,0.69140625,"[('I', 0.5), ('H', 0.5)]"
98,8,6,I,I,2.34375,"[('H', 0.90625), ('I', 0.09619140625)]"
98,9,6,I,I,0.1796875,"[('I', 0.8359375), ('H', 0.1640625)]"
98,10,6,I,I,0.0791015625,"[('I', 0.92578125), ('H', 0.07568359375)]"
99,5,6,H,H,4.15625,"[('I', 0.984375), ('H', 0.015625)]"
99,6,6,H,H,1.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
99,7,6,I,I,0.97265625,"[('H', 0.62109375), ('I', 0.37890625)]"
99,8,6,I,I,0.0791015625,"[('I', 0.92578125), ('H', 0.07568359375)]"
99,9,6,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
99,10,6,I,I,0.03369140625,"[('I', 0.96875), ('H', 0.033203125)]"
100,5,1,I,I,0.0380859375,"[('I', 0.9609375), ('H', 0.03759765625)]"
101,5,1,I,I,0.001953125,"[('I', 1.0), ('H', 0.00193023681640625)]"
102,5,6,H,H,0.0206298828125,"[('H', 0.98046875), ('I', 0.0203857421875)]"
102,6,6,H,H,0.0024871826171875,"[('H', 0.99609375), ('I', 0.002471923828125)]"
102,7,6,H,H,0.0791015625,"[('H', 0.92578125), ('I', 0.07568359375)]"
102,8,6,H,H,0.0181884765625,"[('H', 0.98046875), ('I', 0.0177001953125)]"
102,9,6,H,H,0.004638671875,"[('H', 0.99609375), ('I', 0.004638671875)]"
102,10,6,H,H,0.006744384765625,"[('H', 0.9921875), ('I', 0.006744384765625)]"
103,5,1,H,H,0.00762939453125,"[('H', 0.9921875), ('I', 0.00762939453125)]"
104,5,6,I,I,0.06201171875,"[('I', 0.94140625), ('H', 0.06005859375)]"
104,6,6,I,I,0.06201171875,"[('I', 0.94140625), ('H', 0.06005859375)]"
104,7,6,H,H,3.171875,"[('I', 0.95703125), ('H', 0.0419921875)]"
104,8,6,H,H,0.69140625,"[('I', 0.5), ('H', 0.5)]"
104,9,6,H,H,0.10009765625,"[('H', 0.90625), ('I', 0.09619140625)]"
104,10,6,H,H,0.28125,"[('H', 0.75390625), ('I', 0.2451171875)]"
105,5,6,H,H,0.16015625,"[('H', 0.8515625), ('I', 0.1474609375)]"
105,6,6,H,H,0.048583984375,"[('H', 0.953125), ('I', 0.047607421875)]"
105,7,6,H,H,0.201171875,"[('H', 0.81640625), ('I', 0.181640625)]"
105,8,6,H,H,0.2255859375,"[('H', 0.796875), ('I', 0.201171875)]"
105,9,6,H,H,0.201171875,"[('H', 0.81640625), ('I', 0.181640625)]"
105,10,6,I,I,3.046875,"[('H', 0.953125), ('I', 0.047607421875)]"
106,5,6,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
106,6,6,H,H,1.6015625,"[('I', 0.796875), ('H', 0.201171875)]"
106,7,6,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
106,8,6,I,I,0.054931640625,"[('I', 0.9453125), ('H', 0.052978515625)]"
106,9,6,I,I,0.201171875,"[('I', 0.81640625), ('H', 0.181640625)]"
106,10,6,I,I,0.0791015625,"[('I', 0.92578125), ('H', 0.07568359375)]"
107,5,1,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
108,5,1,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
109,5,1,H,H,0.01251220703125,"[('H', 0.98828125), ('I', 0.0125732421875)]"
110,5,6,H,H,0.16015625,"[('H', 0.8515625), ('I', 0.1474609375)]"
110,6,6,I,I,2.015625,"[('H', 0.8671875), ('I', 0.1328125)]"
110,7,6,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
110,8,6,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
110,9,6,I,I,0.1796875,"[('I', 0.8359375), ('H', 0.1640625)]"
110,10,6,I,I,0.0888671875,"[('I', 0.9140625), ('H', 0.08447265625)]"
111,5,1,H,H,0.01416015625,"[('H', 0.984375), ('I', 0.0142822265625)]"
112,5,1,H,H,0.01611328125,"[('H', 0.984375), ('I', 0.015625)]"
113,5,1,H,H,0.5234375,"[('H', 0.59375), ('I', 0.40625)]"
114,5,1,H,H,0.005950927734375,"[('H', 0.9921875), ('I', 0.005950927734375)]"
115,5,6,I,I,0.0380859375,"[('I', 0.9609375), ('H', 0.03759765625)]"
115,6,6,I,I,0.0086669921875,"[('I', 0.9921875), ('H', 0.0086669921875)]"
115,7,6,I,I,0.0380859375,"[('I', 0.9609375), ('H', 0.03759765625)]"
115,8,6,I,I,0.00531005859375,"[('I', 0.99609375), ('H', 0.0052490234375)]"
115,9,6,I,I,0.0206298828125,"[('I', 0.98046875), ('H', 0.0203857421875)]"
115,10,6,I,I,0.0068359375,"[('I', 0.9921875), ('H', 0.006744384765625)]"
116,5,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
116,6,6,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
116,7,6,H,H,1.6015625,"[('I', 0.796875), ('H', 0.201171875)]"
116,8,6,H,H,1.703125,"[('I', 0.81640625), ('H', 0.181640625)]"
116,9,6,H,H,0.28125,"[('H', 0.75390625), ('I', 0.2451171875)]"
116,10,6,H,H,0.251953125,"[('H', 0.77734375), ('I', 0.22265625)]"
117,5,1,H,H,0.0263671875,"[('H', 0.97265625), ('I', 0.02587890625)]"
118,5,1,H,H,0.57421875,"[('H', 0.5625), ('I', 0.439453125)]"
119,5,1,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
120,5,6,H,H,0.474609375,"[('H', 0.62109375), ('I', 0.376953125)]"
120,6,6,H,H,0.28125,"[('H', 0.75390625), ('I', 0.2451171875)]"
120,7,6,H,H,0.048583984375,"[('H', 0.953125), ('I', 0.047607421875)]"
120,8,6,H,H,0.0888671875,"[('H', 0.9140625), ('I', 0.08447265625)]"
120,9,6,H,H,0.0263671875,"[('H', 0.97265625), ('I', 0.02587890625)]"
120,10,6,H,H,0.0162353515625,"[('H', 0.984375), ('I', 0.015625)]"
121,5,6,H,H,0.06201171875,"[('H', 0.94140625), ('I', 0.06005859375)]"
121,6,6,H,H,0.048583984375,"[('H', 0.953125), ('I', 0.047607421875)]"
121,7,6,H,H,0.06982421875,"[('H', 0.93359375), ('I', 0.06787109375)]"
121,8,6,H,H,0.142578125,"[('H', 0.8671875), ('I', 0.1328125)]"
121,9,6,H,H,0.0888671875,"[('H', 0.9140625), ('I', 0.08447265625)]"
121,10,6,H,H,0.054931640625,"[('H', 0.9453125), ('I', 0.052978515625)]"
122,5,6,I,I,0.6953125,"[('I', 0.498046875), ('H', 0.498046875)]"
122,6,6,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
122,7,6,I,I,0.126953125,"[('I', 0.87890625), ('H', 0.11962890625)]"
122,8,6,I,I,0.0181884765625,"[('I', 0.98046875), ('H', 0.0177001953125)]"
122,9,6,I,I,0.010009765625,"[('I', 0.98828125), ('H', 0.00982666015625)]"
122,10,6,I,I,0.0235595703125,"[('I', 0.9765625), ('H', 0.0228271484375)]"
123,5,1,I,I,0.062255859375,"[('I', 0.94140625), ('H', 0.06005859375)]"
124,5,1,H,H,0.0125732421875,"[('H', 0.98828125), ('I', 0.0125732421875)]"
125,5,1,I,I,0.578125,"[('I', 0.5625), ('H', 0.4375)]"
126,5,6,H,H,0.0703125,"[('H', 0.93359375), ('I', 0.06787109375)]"
126,6,6,H,H,0.28125,"[('H', 0.75390625), ('I', 0.2451171875)]"
126,7,6,H,H,0.1796875,"[('H', 0.8359375), ('I', 0.1640625)]"
126,8,6,H,H,0.0234375,"[('H', 0.9765625), ('I', 0.023193359375)]"
126,9,6,H,H,0.0791015625,"[('H', 0.92578125), ('I', 0.07568359375)]"
126,10,6,H,H,0.11328125,"[('H', 0.89453125), ('I', 0.10693359375)]"
127,5,1,H,H,0.126953125,"[('H', 0.87890625), ('I', 0.11962890625)]"
128,5,6,H,H,0.0184326171875,"[('H', 0.98046875), ('I', 0.0177001953125)]"
128,6,6,H,H,0.0089111328125,"[('H', 0.9921875), ('I', 0.0086669921875)]"
128,7,6,H,H,0.0302734375,"[('H', 0.96875), ('I', 0.029296875)]"
128,8,6,H,H,0.01165771484375,"[('H', 0.98828125), ('I', 0.0111083984375)]"
128,9,6,H,H,0.00762939453125,"[('H', 0.9921875), ('I', 0.006744384765625)]"
128,10,6,H,H,0.006317138671875,"[('H', 0.9921875), ('I', 0.00408935546875)]"
129,5,1,H,H,0.049072265625,"[('H', 0.953125), ('I', 0.047607421875)]"
130,5,6,H,H,0.7578125,"[('I', 0.53125), ('H', 0.46875)]"
130,6,6,H,H,0.0791015625,"[('H', 0.92578125), ('I', 0.07568359375)]"
130,7,6,H,H,0.07080078125,"[('H', 0.93359375), ('I', 0.06689453125)]"
130,8,6,H,H,0.1806640625,"[('H', 0.8359375), ('I', 0.1640625)]"
130,9,6,H,H,0.01904296875,"[('H', 0.98046875), ('I', 0.0177001953125)]"
130,10,6,H,H,0.0302734375,"[('H', 0.96875), ('I', 0.029296875)]"
131,5,1,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
132,5,6,H,H,0.07958984375,"[('H', 0.921875), ('I', 0.07568359375)]"
132,6,6,H,H,0.04345703125,"[('H', 0.95703125), ('I', 0.0419921875)]"
132,7,6,H,H,0.0242919921875,"[('H', 0.9765625), ('I', 0.0228271484375)]"
132,8,6,H,H,0.011962890625,"[('H', 0.98828125), ('I', 0.0111083984375)]"
132,9,6,H,H,0.00390625,"[('H', 0.99609375), ('I', 0.0031890869140625)]"
132,10,6,H,H,0.0123291015625,"[('H', 0.98828125), ('I', 0.0111083984375)]"
133,5,1,H,H,0.10107421875,"[('H', 0.90234375), ('I', 0.09619140625)]"
134,5,1,H,H,0.52734375,"[('H', 0.58984375), ('I', 0.40625)]"
135,5,1,H,H,0.0172119140625,"[('H', 0.984375), ('I', 0.015625)]"
136,5,6,H,H,0.1279296875,"[('H', 0.87890625), ('I', 0.11962890625)]"
136,6,6,H,H,0.06298828125,"[('H', 0.9375), ('I', 0.06005859375)]"
136,7,6,H,H,0.04931640625,"[('H', 0.953125), ('I', 0.047607421875)]"
136,8,6,I,I,2.34375,"[('H', 0.90234375), ('I', 0.09619140625)]"
136,9,6,I,I,0.1806640625,"[('I', 0.8359375), ('H', 0.1640625)]"
136,10,6,I,I,0.2021484375,"[('I', 0.81640625), ('H', 0.181640625)]"
137,5,1,I,I,0.1611328125,"[('I', 0.8515625), ('H', 0.1474609375)]"
138,5,1,H,H,0.08984375,"[('H', 0.9140625), ('I', 0.08447265625)]"
139,5,1,H,H,0.03369140625,"[('H', 0.96875), ('I', 0.033203125)]"
140,5,1,I,I,1.5,"[('H', 0.77734375), ('I', 0.22265625)]"
141,5,6,I,I,3.28125,"[('H', 0.9609375), ('I', 0.03759765625)]"
141,6,6,H,H,0.6953125,"[('I', 0.498046875), ('H', 0.498046875)]"
141,7,6,H,H,0.033935546875,"[('H', 0.96484375), ('I', 0.033203125)]"
141,8,6,H,H,0.006622314453125,"[('H', 0.9921875), ('I', 0.005950927734375)]"
141,9,6,H,H,0.004241943359375,"[('H', 0.99609375), ('I', 0.00360107421875)]"
141,10,6,H,H,0.006103515625,"[('H', 0.9921875), ('I', 0.0052490234375)]"
142,5,1,I,I,0.0272216796875,"[('I', 0.97265625), ('H', 0.02587890625)]"
143,5,6,I,I,0.578125,"[('I', 0.5625), ('H', 0.4375)]"
143,6,6,I,I,0.1796875,"[('I', 0.8359375), ('H', 0.1640625)]"
143,7,6,I,I,0.1005859375,"[('I', 0.90625), ('H', 0.09619140625)]"
143,8,6,I,I,0.01446533203125,"[('I', 0.984375), ('H', 0.0142822265625)]"
143,9,6,I,I,0.01080322265625,"[('I', 0.98828125), ('H', 0.00982666015625)]"
143,10,6,I,I,0.00799560546875,"[('I', 0.9921875), ('H', 0.006744384765625)]"
144,5,6,I,I,3.53125,"[('H', 0.96875), ('I', 0.029296875)]"
144,6,6,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
144,7,6,I,I,0.1796875,"[('I', 0.8359375), ('H', 0.1640625)]"
144,8,6,I,I,0.11328125,"[('I', 0.89453125), ('H', 0.10693359375)]"
144,9,6,I,I,0.048828125,"[('I', 0.953125), ('H', 0.047607421875)]"
144,10,6,H,H,3.40625,"[('I', 0.96484375), ('H', 0.033203125)]"
145,5,6,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
145,6,6,I,I,0.011962890625,"[('I', 0.98828125), ('H', 0.0111083984375)]"
145,7,6,I,I,0.01129150390625,"[('I', 0.98828125), ('H', 0.00982666015625)]"
145,8,6,I,I,0.01373291015625,"[('I', 0.98828125), ('H', 0.0125732421875)]"
145,9,6,I,I,0.0115966796875,"[('I', 0.98828125), ('H', 0.0111083984375)]"
145,10,6,I,I,0.00823974609375,"[('I', 0.9921875), ('H', 0.00762939453125)]"
146,5,1,H,H,0.0089111328125,"[('H', 0.9921875), ('I', 0.0086669921875)]"
147,5,1,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
148,5,6,I,I,1.40625,"[('H', 0.75390625), ('I', 0.2451171875)]"
148,6,6,I,I,0.2255859375,"[('I', 0.796875), ('H', 0.201171875)]"
148,7,6,I,I,0.043212890625,"[('I', 0.95703125), ('H', 0.0419921875)]"
148,8,6,I,I,0.0341796875,"[('I', 0.96484375), ('H', 0.033203125)]"
148,9,6,I,I,0.0101318359375,"[('I', 0.98828125), ('H', 0.00982666015625)]"
148,10,6,I,I,0.0634765625,"[('I', 0.9375), ('H', 0.06005859375)]"
149,5,1,H,H,0.018310546875,"[('H', 0.98046875), ('I', 0.0177001953125)]"
150,5,6,H,H,0.0111083984375,"[('H', 0.98828125), ('I', 0.0111083984375)]"
150,6,6,H,H,0.0025634765625,"[('H', 0.99609375), ('I', 0.002471923828125)]"
150,7,6,H,H,0.001129150390625,"[('H', 1.0), ('I', 0.000911712646484375)]"
150,8,6,H,H,0.00372314453125,"[('H', 0.99609375), ('I', 0.0028076171875)]"
150,9,6,H,H,0.005218505859375,"[('H', 0.99609375), ('I', 0.004638671875)]"
150,10,6,H,H,0.00130462646484375,"[('H', 1.0), ('I', 0.00102996826171875)]"
151,5,1,H,H,0.018310546875,"[('H', 0.98046875), ('I', 0.0177001953125)]"
152,5,1,H,H,0.01123046875,"[('H', 0.98828125), ('I', 0.0111083984375)]"
153,5,1,H,H,0.2255859375,"[('H', 0.796875), ('I', 0.201171875)]"
154,5,6,H,H,0.578125,"[('H', 0.5625), ('I', 0.4375)]"
154,6,6,H,H,0.0184326171875,"[('H', 0.98046875), ('I', 0.0177001953125)]"
154,7,6,H,H,0.01007080078125,"[('H', 0.98828125), ('I', 0.00982666015625)]"
154,8,6,H,H,0.0123291015625,"[('H', 0.98828125), ('I', 0.0111083984375)]"
154,9,6,H,H,0.0224609375,"[('H', 0.9765625), ('I', 0.0203857421875)]"
154,10,6,H,H,0.01708984375,"[('H', 0.984375), ('I', 0.015625)]"
155,5,1,H,H,0.0703125,"[('H', 0.93359375), ('I', 0.06787109375)]"
156,5,1,H,H,0.033935546875,"[('H', 0.96484375), ('I', 0.033203125)]"
157,5,1,I,I,3.40625,"[('H', 0.96484375), ('I', 0.033203125)]"
158,5,6,I,I,2.234375,"[('H', 0.89453125), ('I', 0.10693359375)]"
158,6,6,I,I,0.76171875,"[('H', 0.52734375), ('I', 0.466796875)]"
158,7,6,I,I,0.4765625,"[('I', 0.62109375), ('H', 0.376953125)]"
158,8,6,I,I,0.3515625,"[('I', 0.703125), ('H', 0.29296875)]"
158,9,6,H,H,2.015625,"[('I', 0.86328125), ('H', 0.1328125)]"
158,10,6,I,I,2.46875,"[('H', 0.91015625), ('I', 0.08447265625)]"
159,5,1,H,H,1.703125,"[('I', 0.81640625), ('H', 0.181640625)]"
160,5,1,H,H,0.2021484375,"[('H', 0.81640625), ('I', 0.181640625)]"
161,5,1,I,I,1.140625,"[('H', 0.6796875), ('I', 0.3203125)]"
162,5,1,I,I,1.0625,"[('H', 0.6484375), ('I', 0.345703125)]"
163,5,6,I,I,1.140625,"[('H', 0.67578125), ('I', 0.3203125)]"
163,6,6,H,H,0.58203125,"[('H', 0.55859375), ('I', 0.435546875)]"
163,7,6,H,H,0.2412109375,"[('H', 0.78515625), ('I', 0.1982421875)]"
163,8,6,H,H,0.09814453125,"[('H', 0.90625), ('I', 0.08447265625)]"
163,9,6,H,H,0.0595703125,"[('H', 0.94140625), ('I', 0.046875)]"
163,10,6,H,H,0.1943359375,"[('H', 0.82421875), ('I', 0.162109375)]"
164,5,1,H,H,0.04443359375,"[('H', 0.95703125), ('I', 0.0419921875)]"
165,5,1,I,I,1.3203125,"[('H', 0.73046875), ('I', 0.267578125)]"
166,5,1,I,I,2.578125,"[('H', 0.921875), ('I', 0.07568359375)]"
167,5,6,I,I,1.609375,"[('H', 0.79296875), ('I', 0.2001953125)]"
167,6,6,I,I,0.58203125,"[('I', 0.55859375), ('H', 0.435546875)]"
167,7,6,I,I,2.375,"[('H', 0.88671875), ('I', 0.0927734375)]"
167,8,6,I,I,0.8359375,"[('H', 0.5546875), ('I', 0.43359375)]"
167,9,6,I,I,1.2265625,"[('H', 0.703125), ('I', 0.29296875)]"
167,10,6,I,I,1.0625,"[('H', 0.64453125), ('I', 0.345703125)]"
168,5,1,I,I,0.98046875,"[('H', 0.6171875), ('I', 0.375)]"
169,5,6,I,I,1.609375,"[('H', 0.79296875), ('I', 0.2001953125)]"
169,6,6,I,I,1.328125,"[('H', 0.72265625), ('I', 0.265625)]"
169,7,6,I,I,2.71875,"[('H', 0.9140625), ('I', 0.06591796875)]"
169,8,6,I,I,0.486328125,"[('I', 0.61328125), ('H', 0.373046875)]"
169,9,6,I,I,0.5859375,"[('I', 0.5546875), ('H', 0.43359375)]"
169,10,6,I,I,1.7109375,"[('H', 0.80859375), ('I', 0.1806640625)]"
170,5,1,I,I,1.3203125,"[('H', 0.72265625), ('I', 0.267578125)]"
171,5,6,I,I,0.640625,"[('I', 0.52734375), ('H', 0.46484375)]"
171,6,6,I,I,1.3203125,"[('H', 0.72265625), ('I', 0.267578125)]"
171,7,6,I,I,1.4296875,"[('H', 0.73828125), ('I', 0.2392578125)]"
171,8,6,I,I,0.921875,"[('H', 0.578125), ('I', 0.3984375)]"
171,9,6,I,I,0.482421875,"[('I', 0.6171875), ('H', 0.373046875)]"
171,10,6,I,I,1.15625,"[('H', 0.66796875), ('I', 0.314453125)]"
172,5,6,I,I,1.921875,"[('H', 0.83984375), ('I', 0.146484375)]"
172,6,6,I,I,1.6171875,"[('H', 0.78515625), ('I', 0.1982421875)]"
172,7,6,I,I,1.734375,"[('H', 0.7890625), ('I', 0.1767578125)]"
172,8,6,I,I,1.2578125,"[('H', 0.68359375), ('I', 0.28515625)]"
172,9,6,I,I,0.9921875,"[('H', 0.609375), ('I', 0.37109375)]"
172,10,6,I,I,0.91796875,"[('H', 0.58203125), ('I', 0.3984375)]"
173,5,6,H,H,0.04345703125,"[('H', 0.95703125), ('I', 0.03271484375)]"
173,6,6,H,H,0.66015625,"[('H', 0.515625), ('I', 0.455078125)]"
173,7,6,H,H,2.15625,"[('I', 0.85546875), ('H', 0.11572265625)]"
173,8,6,H,H,1.7421875,"[('I', 0.78515625), ('H', 0.1748046875)]"
173,9,6,H,H,1.6328125,"[('I', 0.7734375), ('H', 0.1953125)]"
173,10,6,H,H,1.0078125,"[('I', 0.60546875), ('H', 0.365234375)]"
174,5,6,I,I,1.7109375,"[('H', 0.8125), ('I', 0.1806640625)]"
174,6,6,H,H,0.244140625,"[('H', 0.78515625), ('I', 0.1982421875)]"
174,7,6,I,I,1.1484375,"[('H', 0.671875), ('I', 0.31640625)]"
174,8,6,I,I,1.1640625,"[('H', 0.66015625), ('I', 0.3125)]"
174,9,6,I,I,1.4296875,"[('H', 0.734375), ('I', 0.2392578125)]"
174,10,6,I,I,1.0078125,"[('H', 0.6015625), ('I', 0.365234375)]"
175,5,1,I,I,0.984375,"[('H', 0.6171875), ('I', 0.373046875)]"
176,5,1,I,I,1.0625,"[('H', 0.64453125), ('I', 0.345703125)]"
177,5,1,I,I,0.212890625,"[('I', 0.80859375), ('H', 0.1806640625)]"
178,5,6,I,I,0.265625,"[('I', 0.765625), ('H', 0.2197265625)]"
178,6,6,I,I,0.55078125,"[('I', 0.578125), ('H', 0.396484375)]"
178,7,6,I,I,0.54296875,"[('I', 0.58203125), ('H', 0.3984375)]"
178,8,6,I,I,0.59375,"[('I', 0.55078125), ('H', 0.4296875)]"
178,9,6,I,I,0.31640625,"[('I', 0.73046875), ('H', 0.2353515625)]"
178,10,6,I,I,0.2373046875,"[('I', 0.7890625), ('H', 0.2001953125)]"
179,5,6,I,I,0.2734375,"[('I', 0.76171875), ('H', 0.2177734375)]"
179,6,6,I,I,0.333984375,"[('I', 0.71484375), ('H', 0.263671875)]"
179,7,6,H,H,0.8515625,"[('I', 0.546875), ('H', 0.42578125)]"
179,8,6,H,H,2.265625,"[('I', 0.87109375), ('H', 0.10400390625)]"
179,9,6,H,H,3.078125,"[('I', 0.921875), ('H', 0.046142578125)]"
179,10,6,H,H,1.8125,"[('I', 0.828125), ('H', 0.1630859375)]"
180,5,6,H,H,1.0703125,"[('I', 0.640625), ('H', 0.34375)]"
180,6,6,I,I,0.0517578125,"[('I', 0.94921875), ('H', 0.037109375)]"
180,7,6,H,H,0.27734375,"[('H', 0.7578125), ('I', 0.2177734375)]"
180,8,6,H,H,2.25,"[('I', 0.87890625), ('H', 0.10546875)]"
180,9,6,H,H,1.7265625,"[('I', 0.796875), ('H', 0.177734375)]"
