game,trial_index,horizon,ground_truth,model_predicted_char,nll,top2
91,9,6,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
91,10,6,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
92,5,1,I,I,0.82421875,"[('H', 0.5625), ('I', 0.439453125)]"
93,5,1,H,H,0.3125,"[('H', 0.73046875), ('I', 0.26953125)]"
94,5,1,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
95,5,1,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
96,5,1,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
97,5,1,H,H,1.5,"[('I', 0.77734375), ('H', 0.22265625)]"
98,5,6,I,I,0.8984375,"[('H', 0.59375), ('I', 0.40625)]"
98,6,6,H,H,0.6328125,"[('H', 0.53125), ('I', 0.46875)]"
98,7,6,H,H,0.97265625,"[('I', 0.62109375), ('H', 0.37890625)]"
98,8,6,H,H,0.6328125,"[('H', 0.53125), ('I', 0.46875)]"
98,9,6,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
98,10,6,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
99,5,6,H,H,1.0546875,"[('I', 0.65234375), ('H', 0.34765625)]"
99,6,6,I,I,0.8984375,"[('H', 0.59375), ('I', 0.40625)]"
99,7,6,I,I,0.8984375,"[('H', 0.59375), ('I', 0.40625)]"
99,8,6,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
99,9,6,H,H,0.97265625,"[('I', 0.62109375), ('H', 0.37890625)]"
99,10,6,I,I,0.97265625,"[('H', 0.62109375), ('I', 0.37890625)]"
100,5,6,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
100,6,6,I,I,0.8984375,"[('H', 0.59375), ('I', 0.40625)]"
100,7,6,H,H,0.6328125,"[('H', 0.53125), ('I', 0.46875)]"
100,8,6,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
100,9,6,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
100,10,6,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
101,5,6,I,I,1.140625,"[('H', 0.6796875), ('I', 0.3203125)]"
101,6,6,H,H,0.69140625,"[('I', 0.5), ('H', 0.5)]"
101,7,6,H,H,0.5234375,"[('H', 0.59375), ('I', 0.40625)]"
101,8,6,H,H,0.57421875,"[('H', 0.5625), ('I', 0.439453125)]"
101,9,6,I,I,0.69140625,"[('I', 0.5), ('H', 0.5)]"
101,10,6,H,H,1.0546875,"[('I', 0.65234375), ('H', 0.34765625)]"
102,5,6,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
102,6,6,I,I,1.2265625,"[('H', 0.70703125), ('I', 0.29296875)]"
102,7,6,I,I,0.97265625,"[('H', 0.62109375), ('I', 0.37890625)]"
102,8,6,H,H,0.57421875,"[('H', 0.5625), ('I', 0.439453125)]"
102,9,6,I,I,0.82421875,"[('H', 0.5625), ('I', 0.439453125)]"
102,10,6,I,I,0.57421875,"[('I', 0.5625), ('H', 0.439453125)]"
103,5,6,H,H,0.69140625,"[('I', 0.5), ('H', 0.5)]"
103,6,6,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
103,7,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
103,8,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
103,9,6,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
103,10,6,I,I,0.69140625,"[('I', 0.5), ('H', 0.5)]"
104,5,1,I,I,0.82421875,"[('H', 0.5625), ('I', 0.439453125)]"
105,5,6,I,I,0.1796875,"[('I', 0.8359375), ('H', 0.1640625)]"
105,6,6,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
105,7,6,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
105,8,6,H,H,1.140625,"[('I', 0.6796875), ('H', 0.3203125)]"
105,9,6,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
105,10,6,I,I,0.349609375,"[('I', 0.703125), ('H', 0.29296875)]"
106,5,1,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
107,5,1,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
108,5,6,I,I,1.2265625,"[('H', 0.70703125), ('I', 0.29296875)]"
108,6,6,H,H,0.34765625,"[('H', 0.70703125), ('I', 0.29296875)]"
108,7,6,H,H,0.16015625,"[('H', 0.8515625), ('I', 0.1474609375)]"
108,8,6,H,H,0.201171875,"[('H', 0.81640625), ('I', 0.181640625)]"
108,9,6,I,I,1.40625,"[('H', 0.75390625), ('I', 0.2451171875)]"
108,10,6,H,H,0.82421875,"[('I', 0.5625), ('H', 0.439453125)]"
109,5,1,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
110,5,6,H,H,0.69140625,"[('I', 0.5), ('H', 0.5)]"
110,6,6,I,I,1.5,"[('H', 0.77734375), ('I', 0.22265625)]"
110,7,6,H,H,0.4296875,"[('H', 0.65234375), ('I', 0.34765625)]"
110,8,6,H,H,0.474609375,"[('H', 0.62109375), ('I', 0.37890625)]"
110,9,6,H,H,0.251953125,"[('H', 0.77734375), ('I', 0.22265625)]"
110,10,6,H,H,0.251953125,"[('H', 0.77734375), ('I', 0.22265625)]"
111,5,1,H,H,0.57421875,"[('H', 0.5625), ('I', 0.439453125)]"
112,5,1,H,H,0.57421875,"[('H', 0.5625), ('I', 0.439453125)]"
113,5,6,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
113,6,6,H,H,0.97265625,"[('I', 0.62109375), ('H', 0.37890625)]"
113,7,6,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
113,8,6,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
113,9,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
113,10,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
114,5,6,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
114,6,6,H,H,0.8984375,"[('I', 0.59375), ('H', 0.40625)]"
114,7,6,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
114,8,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
114,9,6,H,H,1.0546875,"[('I', 0.65234375), ('H', 0.34765625)]"
114,10,6,I,I,0.82421875,"[('H', 0.5625), ('I', 0.439453125)]"
115,5,1,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
116,5,1,H,H,0.474609375,"[('H', 0.62109375), ('I', 0.37890625)]"
117,5,6,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
117,6,6,I,I,0.57421875,"[('I', 0.5625), ('H', 0.439453125)]"
117,7,6,H,H,0.69140625,"[('I', 0.5), ('H', 0.5)]"
117,8,6,I,I,0.7578125,"[('H', 0.53125), ('I', 0.46875)]"
117,9,6,I,I,0.69140625,"[('I', 0.5), ('H', 0.5)]"
117,10,6,H,H,0.7578125,"[('I', 0.53125), ('H', 0.46875)]"
118,5,1,I,I,1.703125,"[('H', 0.81640625), ('I', 0.181640625)]"
119,5,1,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
120,5,6,I,I,0.828125,"[('H', 0.5625), ('I', 0.4375)]"
120,6,6,I,I,0.6953125,"[('I', 0.498046875), ('H', 0.498046875)]"
120,7,6,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
120,8,6,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
120,9,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
120,10,6,I,I,0.314453125,"[('I', 0.73046875), ('H', 0.26953125)]"
121,5,6,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
121,6,6,H,H,0.7578125,"[('I', 0.53125), ('H', 0.46875)]"
121,7,6,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
121,8,6,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
121,9,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
121,10,6,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
122,5,6,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
122,6,6,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
122,7,6,I,I,0.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
122,8,6,H,H,0.8984375,"[('I', 0.59375), ('H', 0.40625)]"
122,9,6,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
122,10,6,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
123,5,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
123,6,6,I,I,0.474609375,"[('I', 0.62109375), ('H', 0.37890625)]"
123,7,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
123,8,6,I,I,0.34765625,"[('I', 0.70703125), ('H', 0.29296875)]"
123,9,6,H,H,1.140625,"[('I', 0.6796875), ('H', 0.3203125)]"
123,10,6,I,I,0.251953125,"[('I', 0.77734375), ('H', 0.22265625)]"
124,5,6,H,H,0.6328125,"[('H', 0.53125), ('I', 0.46875)]"
124,6,6,I,I,1.140625,"[('H', 0.6796875), ('I', 0.3203125)]"
124,7,6,H,H,0.38671875,"[('H', 0.6796875), ('I', 0.3203125)]"
124,8,6,H,H,0.16015625,"[('H', 0.8515625), ('I', 0.1474609375)]"
124,9,6,H,H,0.5234375,"[('H', 0.59375), ('I', 0.40625)]"
124,10,6,H,H,0.4296875,"[('H', 0.65234375), ('I', 0.34765625)]"
125,5,1,H,H,0.8984375,"[('I', 0.59375), ('H', 0.40625)]"
126,5,6,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
126,6,6,H,H,0.97265625,"[('I', 0.62109375), ('H', 0.37890625)]"
126,7,6,H,H,0.97265625,"[('I', 0.62109375), ('H', 0.37890625)]"
126,8,6,I,I,0.6953125,"[('I', 0.498046875), ('H', 0.498046875)]"
126,9,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
126,10,6,I,I,0.38671875,"[('I', 0.6796875), ('H', 0.3203125)]"
127,5,6,I,I,0.578125,"[('I', 0.5625), ('H', 0.4375)]"
127,6,6,H,H,0.7578125,"[('I', 0.53125), ('H', 0.46875)]"
127,7,6,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
127,8,6,I,I,0.578125,"[('I', 0.5625), ('H', 0.4375)]"
127,9,6,H,H,0.578125,"[('H', 0.5625), ('I', 0.4375)]"
127,10,6,I,I,0.828125,"[('H', 0.5625), ('I', 0.4375)]"
128,5,6,H,H,0.578125,"[('H', 0.5625), ('I', 0.4375)]"
128,6,6,I,I,0.6953125,"[('I', 0.498046875), ('H', 0.498046875)]"
128,7,6,I,I,0.6953125,"[('I', 0.498046875), ('H', 0.498046875)]"
128,8,6,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
128,9,6,H,H,0.5234375,"[('H', 0.59375), ('I', 0.40625)]"
128,10,6,I,I,0.828125,"[('H', 0.5625), ('I', 0.4375)]"
129,5,1,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
130,5,1,H,H,0.578125,"[('H', 0.5625), ('I', 0.4375)]"
131,5,1,H,H,0.9765625,"[('I', 0.62109375), ('H', 0.376953125)]"
132,5,1,I,I,0.388671875,"[('I', 0.6796875), ('H', 0.3203125)]"
133,5,6,H,H,0.828125,"[('I', 0.5625), ('H', 0.4375)]"
133,6,6,H,H,0.8984375,"[('I', 0.59375), ('H', 0.40625)]"
133,7,6,I,I,0.578125,"[('I', 0.5625), ('H', 0.4375)]"
133,8,6,H,H,0.6953125,"[('I', 0.498046875), ('H', 0.498046875)]"
133,9,6,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
133,10,6,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
134,5,6,H,H,0.5234375,"[('H', 0.59375), ('I', 0.40625)]"
134,6,6,H,H,0.5234375,"[('H', 0.59375), ('I', 0.40625)]"
134,7,6,H,H,0.2021484375,"[('H', 0.81640625), ('I', 0.181640625)]"
134,8,6,H,H,0.142578125,"[('H', 0.8671875), ('I', 0.1328125)]"
134,9,6,I,I,1.8046875,"[('H', 0.8359375), ('I', 0.1640625)]"
134,10,6,H,H,0.314453125,"[('H', 0.73046875), ('I', 0.26953125)]"
135,5,6,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
135,6,6,H,H,0.314453125,"[('H', 0.73046875), ('I', 0.26953125)]"
135,7,6,I,I,0.349609375,"[('I', 0.703125), ('H', 0.29296875)]"
135,8,6,I,I,0.314453125,"[('I', 0.73046875), ('H', 0.26953125)]"
135,9,6,I,I,0.4296875,"[('I', 0.65234375), ('H', 0.34765625)]"
135,10,6,I,I,0.6953125,"[('I', 0.498046875), ('H', 0.498046875)]"
136,5,1,H,H,0.1806640625,"[('H', 0.8359375), ('I', 0.1640625)]"
137,5,6,H,H,0.578125,"[('H', 0.5625), ('I', 0.4375)]"
137,6,6,I,I,0.8984375,"[('H', 0.59375), ('I', 0.40625)]"
137,7,6,I,I,0.828125,"[('H', 0.5625), ('I', 0.4375)]"
137,8,6,I,I,0.63671875,"[('I', 0.52734375), ('H', 0.466796875)]"
137,9,6,H,H,0.6953125,"[('I', 0.498046875), ('H', 0.498046875)]"
137,10,6,H,H,0.07958984375,"[('H', 0.921875), ('I', 0.07568359375)]"
138,5,6,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
138,6,6,H,H,0.578125,"[('H', 0.5625), ('I', 0.4375)]"
138,7,6,H,H,1.703125,"[('I', 0.81640625), ('H', 0.181640625)]"
138,8,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
138,9,6,H,H,0.8984375,"[('I', 0.59375), ('H', 0.40625)]"
138,10,6,H,H,0.578125,"[('H', 0.5625), ('I', 0.4375)]"
139,5,1,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
140,5,1,I,I,0.578125,"[('I', 0.5625), ('H', 0.4375)]"
141,5,6,I,I,1.5078125,"[('H', 0.77734375), ('I', 0.2216796875)]"
141,6,6,H,H,0.251953125,"[('H', 0.77734375), ('I', 0.22265625)]"
141,7,6,I,I,0.6953125,"[('I', 0.498046875), ('H', 0.498046875)]"
141,8,6,I,I,0.25390625,"[('I', 0.77734375), ('H', 0.2216796875)]"
141,9,6,I,I,0.283203125,"[('I', 0.75390625), ('H', 0.2451171875)]"
141,10,6,I,I,0.6953125,"[('I', 0.498046875), ('H', 0.498046875)]"
142,5,6,I,I,1.2265625,"[('H', 0.703125), ('I', 0.29296875)]"
142,6,6,H,H,0.251953125,"[('H', 0.77734375), ('I', 0.22265625)]"
142,7,6,H,H,0.6953125,"[('I', 0.498046875), ('H', 0.498046875)]"
142,8,6,I,I,0.349609375,"[('I', 0.703125), ('H', 0.29296875)]"
142,9,6,I,I,0.8984375,"[('H', 0.59375), ('I', 0.40625)]"
142,10,6,I,I,0.828125,"[('H', 0.5625), ('I', 0.4375)]"
143,5,1,I,I,0.6328125,"[('I', 0.53125), ('H', 0.46875)]"
144,5,6,H,H,0.8984375,"[('I', 0.59375), ('H', 0.40625)]"
144,6,6,I,I,0.578125,"[('I', 0.5625), ('H', 0.4375)]"
144,7,6,H,H,0.9765625,"[('I', 0.62109375), ('H', 0.376953125)]"
144,8,6,H,H,1.6015625,"[('I', 0.796875), ('H', 0.201171875)]"
144,9,6,H,H,1.3125,"[('I', 0.73046875), ('H', 0.26953125)]"
144,10,6,H,H,1.2265625,"[('I', 0.703125), ('H', 0.29296875)]"
145,5,1,H,H,0.7578125,"[('I', 0.53125), ('H', 0.46875)]"
146,5,1,I,I,0.7578125,"[('H', 0.53125), ('I', 0.46875)]"
147,5,1,I,I,1.2265625,"[('H', 0.703125), ('I', 0.29296875)]"
148,5,6,I,I,0.8984375,"[('H', 0.59375), ('I', 0.40625)]"
148,6,6,H,H,0.388671875,"[('H', 0.6796875), ('I', 0.3203125)]"
148,7,6,I,I,0.25390625,"[('I', 0.77734375), ('H', 0.22265625)]"
148,8,6,H,H,0.63671875,"[('H', 0.52734375), ('I', 0.466796875)]"
148,9,6,H,H,1.0546875,"[('I', 0.65234375), ('H', 0.34765625)]"
148,10,6,I,I,0.388671875,"[('I', 0.6796875), ('H', 0.3203125)]"
149,5,1,H,H,0.3515625,"[('H', 0.703125), ('I', 0.29296875)]"
150,5,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2451171875)]"
150,6,6,I,I,0.69140625,"[('I', 0.5), ('H', 0.5)]"
150,7,6,I,I,1.8046875,"[('H', 0.8359375), ('I', 0.1640625)]"
150,8,6,I,I,1.0546875,"[('H', 0.65234375), ('I', 0.34765625)]"
150,9,6,I,I,0.578125,"[('I', 0.5625), ('H', 0.4375)]"
150,10,6,I,I,0.578125,"[('I', 0.5625), ('H', 0.4375)]"
151,5,1,I,I,0.828125,"[('H', 0.5625), ('I', 0.4375)]"
152,5,1,H,H,0.6953125,"[('I', 0.498046875), ('H', 0.498046875)]"
153,5,6,I,I,0.828125,"[('H', 0.5625), ('I', 0.4375)]"
153,6,6,H,H,0.349609375,"[('H', 0.703125), ('I', 0.29296875)]"
153,7,6,H,H,0.578125,"[('H', 0.5625), ('I', 0.4375)]"
153,8,6,H,H,1.140625,"[('I', 0.6796875), ('H', 0.3203125)]"
153,9,6,H,H,0.7578125,"[('I', 0.53125), ('H', 0.46875)]"
153,10,6,H,H,0.828125,"[('I', 0.5625), ('H', 0.4375)]"
154,5,1,I,I,0.5234375,"[('I', 0.59375), ('H', 0.40625)]"
155,5,1,H,H,0.578125,"[('H', 0.5625), ('I', 0.4375)]"
156,5,6,H,H,0.6953125,"[('I', 0.498046875), ('H', 0.498046875)]"
156,6,6,I,I,0.578125,"[('I', 0.5625), ('H', 0.4375)]"
156,7,6,I,I,1.703125,"[('H', 0.81640625), ('I', 0.181640625)]"
156,8,6,I,I,2.015625,"[('H', 0.86328125), ('I', 0.1328125)]"
156,9,6,H,H,0.11767578125,"[('H', 0.890625), ('I', 0.10546875)]"
156,10,6,I,I,0.263671875,"[('I', 0.76953125), ('H', 0.2197265625)]"
157,5,1,I,I,0.3515625,"[('I', 0.703125), ('H', 0.29296875)]"
158,5,1,I,I,0.9765625,"[('H', 0.62109375), ('I', 0.376953125)]"
159,5,6,I,I,1.0625,"[('H', 0.64453125), ('I', 0.345703125)]"
159,6,6,I,I,2.140625,"[('H', 0.875), ('I', 0.11767578125)]"
159,7,6,I,I,1.53125,"[('H', 0.75390625), ('I', 0.2158203125)]"
159,8,6,H,H,0.310546875,"[('H', 0.734375), ('I', 0.2373046875)]"
159,9,6,I,I,0.33203125,"[('I', 0.71875), ('H', 0.265625)]"
159,10,6,I,I,1.625,"[('H', 0.77734375), ('I', 0.197265625)]"
160,5,1,I,I,1.328125,"[('H', 0.72265625), ('I', 0.265625)]"
161,5,6,H,H,0.396484375,"[('H', 0.671875), ('I', 0.31640625)]"
161,6,6,I,I,0.3359375,"[('I', 0.71484375), ('H', 0.263671875)]"
161,7,6,H,H,0.62109375,"[('H', 0.5390625), ('I', 0.41796875)]"
161,8,6,I,I,0.28125,"[('I', 0.75390625), ('H', 0.2158203125)]"
161,9,6,I,I,1.171875,"[('H', 0.65625), ('I', 0.310546875)]"
161,10,6,I,I,1.4921875,"[('H', 0.69140625), ('I', 0.224609375)]"
162,5,6,I,I,1.078125,"[('H', 0.63671875), ('I', 0.33984375)]"
162,6,6,I,I,1.734375,"[('H', 0.7890625), ('I', 0.1767578125)]"
162,7,6,I,I,1.109375,"[('H', 0.6171875), ('I', 0.330078125)]"
162,8,6,H,H,0.193359375,"[('H', 0.82421875), ('I', 0.142578125)]"
162,9,6,I,I,0.4609375,"[('I', 0.62890625), ('H', 0.337890625)]"
162,10,6,I,I,1.6796875,"[('H', 0.73828125), ('I', 0.1865234375)]"
163,5,1,I,I,1.1953125,"[('H', 0.640625), ('I', 0.302734375)]"
164,5,6,I,I,1.09375,"[('H', 0.62890625), ('I', 0.333984375)]"
164,6,6,I,I,1.3671875,"[('H', 0.6953125), ('I', 0.25390625)]"
164,7,6,I,I,1.96875,"[('H', 0.8046875), ('I', 0.1396484375)]"
164,8,6,I,I,1.3984375,"[('H', 0.671875), ('I', 0.2470703125)]"
164,9,6,H,H,0.28125,"[('H', 0.75390625), ('I', 0.1904296875)]"
164,10,6,I,I,0.28515625,"[('I', 0.75), ('H', 0.1474609375)]"
165,5,1,H,H,0.609375,"[('H', 0.54296875), ('I', 0.423828125)]"
166,5,1,I,I,0.5,"[('I', 0.60546875), ('H', 0.3671875)]"
167,5,1,H,H,0.71875,"[('I', 0.48828125), ('H', 0.48828125)]"
168,5,1,I,I,0.357421875,"[('I', 0.69921875), ('H', 0.255859375)]"
169,5,6,H,H,0.85546875,"[('I', 0.546875), ('H', 0.42578125)]"
169,6,6,H,H,2.203125,"[('I', 0.81640625), ('H', 0.1103515625)]"
169,7,6,I,I,0.1396484375,"[('I', 0.87109375), ('H', 0.0810546875)]"
169,8,6,H,H,0.96875,"[('I', 0.55078125), ('H', 0.37890625)]"
169,9,6,I,I,0.1337890625,"[('I', 0.875), ('H', 0.0712890625)]"
169,10,6,H,H,0.8203125,"[('I', 0.498046875), ('H', 0.439453125)]"
170,5,1,I,I,0.828125,"[('H', 0.494140625), ('I', 0.4375)]"
171,5,6,H,H,0.87109375,"[('I', 0.5390625), ('H', 0.41796875)]"
171,6,6,I,I,0.1767578125,"[('I', 0.83984375), ('H', 0.0888671875)]"
171,7,6,I,I,0.71875,"[('I', 0.48828125), ('H', 0.4296875)]"
171,8,6,H,H,0.5859375,"[('H', 0.5546875), ('I', 0.3828125)]"
171,9,6,H,H,1.859375,"[('I', 0.79296875), ('H', 0.15625)]"
171,10,6,H,H,1.7578125,"[('I', 0.68359375), ('H', 0.1728515625)]"
172,5,1,H,H,1.28125,"[('I', 0.66796875), ('H', 0.27734375)]"
173,5,1,H,H,0.8671875,"[('I', 0.5390625), ('H', 0.419921875)]"
174,5,6,H,H,1.015625,"[('I', 0.59765625), ('H', 0.361328125)]"
174,6,6,H,H,2.328125,"[('I', 0.8203125), ('H', 0.09765625)]"
174,7,6,H,H,2.1875,"[('I', 0.828125), ('H', 0.1123046875)]"
174,8,6,H,H,1.96875,"[('I', 0.8046875), ('H', 0.1396484375)]"
174,9,6,I,I,0.265625,"[('I', 0.765625), ('H', 0.1943359375)]"
174,10,6,H,H,0.578125,"[('H', 0.5625), ('I', 0.384765625)]"
175,5,1,H,H,0.41796875,"[('H', 0.66015625), ('I', 0.310546875)]"
176,5,1,H,H,1.0859375,"[('I', 0.62890625), ('H', 0.337890625)]"
177,5,6,H,H,0.79296875,"[('I', 0.51171875), ('H', 0.453125)]"
177,6,6,I,I,0.236328125,"[('I', 0.7890625), ('H', 0.1767578125)]"
177,7,6,H,H,0.353515625,"[('H', 0.703125), ('I', 0.259765625)]"
177,8,6,H,H,1.4609375,"[('I', 0.71484375), ('H', 0.232421875)]"
177,9,6,H,H,1.65625,"[('I', 0.75390625), ('H', 0.1904296875)]"
177,10,6,H,H,1.5546875,"[('I', 0.73828125), ('H', 0.2109375)]"
178,5,6,H,H,0.75,"[('I', 0.47265625), ('H', 0.47265625)]"
178,6,6,I,I,0.326171875,"[('I', 0.72265625), ('H', 0.2333984375)]"
178,7,6,I,I,1.7421875,"[('H', 0.78515625), ('I', 0.1748046875)]"
178,8,6,I,I,1.578125,"[('H', 0.71875), ('I', 0.2060546875)]"
178,9,6,H,H,0.39453125,"[('H', 0.67578125), ('I', 0.28125)]"
178,10,6,I,I,0.259765625,"[('I', 0.76953125), ('H', 0.1728515625)]"
179,5,1,H,H,0.73046875,"[('I', 0.482421875), ('H', 0.482421875)]"
180,5,1,I,I,1.1015625,"[('H', 0.6171875), ('I', 0.33203125)]"
181,5,1,H,H,0.78125,"[('I', 0.45703125), ('H', 0.45703125)]"
182,5,1,I,I,0.63671875,"[('I', 0.52734375), ('H', 0.412109375)]"
183,5,1,I,I,0.56640625,"[('I', 0.56640625), ('H', 0.390625)]"
184,5,6,I,I,0.8203125,"[('H', 0.498046875), ('I', 0.439453125)]"
184,6,6,H,H,0.89453125,"[('I', 0.462890625), ('H', 0.408203125)]"
184,7,6,H,H,2.3125,"[('I', 0.8359375), ('H', 0.09912109375)]"
184,8,6,H,H,2.09375,"[('I', 0.8046875), ('H', 0.123046875)]"
184,9,6,H,H,1.5625,"[('I', 0.734375), ('H', 0.2099609375)]"
184,10,6,H,H,1.7578125,"[('I', 0.7734375), ('H', 0.1728515625)]"
185,5,1,I,I,1.03125,"[('H', 0.5859375), ('I', 0.357421875)]"
186,5,1,H,H,0.88671875,"[('I', 0.466796875), ('H', 0.412109375)]"
187,5,1,H,H,0.65625,"[('H', 0.51953125), ('I', 0.404296875)]"
188,5,6,I,I,1.65625,"[('H', 0.7578125), ('I', 0.1904296875)]"
188,6,6,H,H,0.71875,"[('H', 0.48828125), ('I', 0.333984375)]"
188,7,6,H,H,0.9296875,"[('I', 0.447265625), ('H', 0.39453125)]"
188,8,6,H,H,1.3828125,"[('I', 0.6015625), ('H', 0.25)]"
188,9,6,I,I,0.60546875,"[('I', 0.546875), ('H', 0.228515625)]"
188,10,6,H,H,0.7890625,"[('H', 0.455078125), ('I', 0.353515625)]"
189,5,1,H,H,0.6484375,"[('H', 0.5234375), ('I', 0.359375)]"
190,5,1,I,I,1.1484375,"[('H', 0.59375), ('I', 0.31640625)]"
191,5,6,H,H,0.5703125,"[('H', 0.56640625), ('I', 0.34375)]"
191,6,6,H,H,1.4609375,"[('I', 0.5546875), ('H', 0.232421875)]"
191,7,6,I,I,0.546875,"[('I', 0.578125), ('H', 0.2412109375)]"
191,8,6,H,H,0.70703125,"[('H', 0.4921875), ('I', 0.2490234375)]"
191,9,6,H,H,1.0234375,"[('I', 0.4609375), ('H', 0.359375)]"
191,10,6,H,H,0.96484375,"[('H', 0.380859375), ('I', 0.337890625)]"
192,5,1,I,I,1.359375,"[('H', 0.6171875), ('I', 0.255859375)]"
193,5,6,I,I,1.0234375,"[('H', 0.4609375), ('I', 0.359375)]"
193,6,6,H,H,0.62890625,"[('H', 0.53125), ('I', 0.28515625)]"
193,7,6,H,H,1.0390625,"[('I', 0.455078125), ('H', 0.353515625)]"
193,8,6,H,H,0.8828125,"[('H', 0.4140625), ('I', 0.365234375)]"
193,9,6,H,H,0.859375,"[('H', 0.423828125), ('I', 0.373046875)]"
193,10,6,I,I,0.98046875,"[('H', 0.42578125), ('I', 0.375)]"
194,5,1,H,H,0.61328125,"[('H', 0.54296875), ('I', 0.330078125)]"
195,5,1,H,H,0.58984375,"[('H', 0.5546875), ('I', 0.333984375)]"
196,5,1,I,I,1.890625,"[('H', 0.67578125), ('I', 0.1513671875)]"
197,5,6,I,I,1.0625,"[('H', 0.47265625), ('I', 0.345703125)]"
197,6,6,I,I,0.98046875,"[('H', 0.453125), ('I', 0.375)]"
197,7,6,I,I,1.0859375,"[('H', 0.490234375), ('I', 0.337890625)]"
197,8,6,I,I,0.98046875,"[('H', 0.482421875), ('I', 0.375)]"
197,9,6,I,I,1.109375,"[('H', 0.396484375), ('I', 0.330078125)]"
197,10,6,I,I,1.171875,"[('H', 0.423828125), ('I', 0.310546875)]"
198,5,1,I,I,1.140625,"[('H', 0.361328125), ('I', 0.3203125)]"
